Sarsa,QLearning,Sarsa Error Bar,QLearning Error Bar
3.44345,3.54687,0.0401094,0.0346744
3.49932,3.52998,0.0365183,0.0323194
3.42671,3.5407,0.0377019,0.0354644
3.49992,3.56178,0.0373332,0.0347058
3.47274,3.5904,0.0357627,0.0340553
3.48171,3.57284,0.0360937,0.0336864
3.44715,3.61073,0.0375454,0.0330029
3.47306,3.59873,0.0414776,0.0331144
3.46879,3.57139,0.0371578,0.0358362
3.43899,3.63977,0.0469688,0.0327898
3.44934,3.59916,0.0361346,0.0340605
3.47933,3.58282,0.0376251,0.0323385
3.51966,3.59009,0.0357858,0.0323884
3.47738,3.57092,0.0375647,0.0369405
3.43564,3.56159,0.0410676,0.035015
3.4886,3.52853,0.0388624,0.0394496
3.47777,3.59722,0.0384686,0.0352372
3.43364,3.61166,0.0378186,0.0352679
3.43275,3.60533,0.0417089,0.0323261
3.43637,3.59447,0.0361628,0.0360505
3.47873,3.57515,0.0379355,0.0350587
3.48895,3.53848,0.0354923,0.0374799
3.45333,3.59393,0.0356207,0.0322242
3.4953,3.5548,0.0384314,0.0317848
3.43928,3.55385,0.0384885,0.0332425
3.49727,3.57029,0.0369912,0.0351149
3.49169,3.55202,0.0354623,0.0348148
3.48775,3.56103,0.040274,0.032902
3.43912,3.60684,0.0404314,0.0336934
3.49099,3.51193,0.0372783,0.0345675
3.51037,3.56808,0.0377047,0.033722
3.44977,3.57043,0.0374501,0.0327648
3.49114,3.57187,0.0386199,0.0349354
3.46266,3.5699,0.0413922,0.0340849
3.48173,3.59193,0.0361283,0.0337176
3.51007,3.58151,0.0360054,0.0328104
3.50521,3.62439,0.0346822,0.0327997
3.50086,3.5414,0.0352512,0.0332515
3.55825,3.54778,0.0351888,0.0383578
3.47177,3.56268,0.0433347,0.0355511
3.45861,3.60788,0.038416,0.0318641
3.46693,3.58758,0.0387005,0.0330048
3.53976,3.59833,0.0352929,0.0325029
3.4854,3.57084,0.0380547,0.035127
3.48767,3.57057,0.0361274,0.032188
3.46489,3.61276,0.0359036,0.0331923
3.4685,3.61177,0.0373821,0.0344609
