Sarsa,QLearning,Sarsa Error Bar,QLearning Error Bar
456.1,560.667,90.3281,89.6161
456.1,531.367,90.3281,89.3257
456.1,560.833,90.3281,89.5875
456.1,560.8,90.3281,89.5944
456.1,560.8,90.3281,89.5917
456.1,560.8,90.3281,89.5944
456.067,560.7,90.3323,89.6116
456.1,560.867,90.3281,89.5818
456.1,531.533,90.3281,89.298
456.1,560.9,90.3281,89.5732
456.1,560.8,90.3281,89.5944
456.1,560.833,90.3281,89.5886
456.1,560.8,90.3281,89.5944
456.1,560.767,90.3281,89.5985
456.1,560.9,90.3281,89.5733
456.1,560.833,90.3281,89.5873
456.1,560.833,90.3281,89.5874
456.1,560.8,90.3281,89.5944
456.067,560.833,90.3323,89.5873
456.1,564.733,90.3281,88.8438
456.1,555.8,90.3281,88.8412
456.1,560.867,90.3281,89.5818
456.1,560.767,90.3281,89.6
456.1,560.833,90.3281,89.5873
456.1,528.167,90.3281,89.8811
456.1,560.833,90.3281,89.5873
456.1,560.8,90.3281,89.5944
456.167,560.833,90.3168,89.5873
456.1,564.733,90.3281,88.8423
456.1,560.8,90.3281,89.5944
456.067,560.833,90.3323,89.5873
456.1,560.767,90.3281,89.5989
456.1,560.8,90.3281,89.5944
456.1,560.867,90.3281,89.5789
456.1,560.8,90.3281,89.5945
456.1,560.833,90.3281,89.5873
456.1,560.833,90.3281,89.5873
456.1,560.8,90.3281,89.5947
456.1,560.867,90.3281,89.5816
456.1,560.833,90.3281,89.5886
456.1,560.767,90.3281,89.5991
456.067,564.733,90.3323,88.8423
456.1,560.9,90.3281,89.5744
456.1,560.9,90.3281,89.5744
456.1,560.833,90.3281,89.5873
456.1,560.9,90.3281,89.5745
456.1,557.8,90.3281,90.1712
456.1,560.733,90.3281,89.6073
456.1,560.833,90.3281,89.5873
456.1,564.667,90.3281,88.8507
456.1,560.833,90.3281,89.5874
456.1,560.867,90.3281,89.5816
456.067,560.833,90.3323,89.5873
456.1,561.233,90.3281,89.5036
456.1,560.8,90.3281,89.5929
456.1,560.8,90.3281,89.5944
456.1,560.833,90.3281,89.5873
456.1,546.467,90.3281,88.9032
456.1,560.8,90.3281,89.5944
456.1,560.8,90.3281,89.5929
456.1,560.8,90.3281,89.5944
456.1,564.7,90.3281,88.8489
456.1,560.767,90.3281,89.5989
456.067,560.767,90.3323,89.6003
456.1,560.8,90.3281,89.593
456.1,560.767,90.3281,89.6015
456.1,560.833,90.3281,89.5873
456.1,560.867,90.3281,89.5803
456.1,560.8,90.3281,89.5944
456.133,560.833,90.3241,89.5873
456.067,560.867,90.3322,89.5818
456.1,560.767,90.3281,89.6003
456.1,560.833,90.3281,89.5873
456.1,560.767,90.3281,89.6
456.067,564.733,90.3323,88.8423
456.1,564.6,90.3281,88.865
456.133,560.8,90.3241,89.5944
456.133,557.667,90.3241,90.1969
456.133,561.8,90.3241,89.3883
456.133,560.8,90.3241,89.5944
456.133,560.6,90.3241,89.627
456.133,560.733,90.3241,89.606
456.133,561.767,90.3241,89.3941
456.133,560.933,90.3241,89.5675
456.1,560.8,90.3282,89.5943
456.133,560.933,90.3241,89.5701
456.133,560.833,90.3241,89.5887
456.1,560.833,90.3281,89.5873
456.1,560.967,90.3281,89.5604
456.1,560.8,90.3281,89.5942
456.1,560.9,90.3281,89.576
456.1,560.833,90.3281,89.5873
456.1,560.833,90.3281,89.5887
456.1,560.867,90.3281,89.5816
456.067,560.833,90.3323,89.5887
456.1,564.6,90.3281,88.865
456.1,560.833,90.3281,89.5872
456.1,560.833,90.3281,89.5887
456.1,564.7,90.3281,88.8477
456.1,560.9,90.3281,89.5731
456.1,560.9,90.3281,89.5732
456.1,560.8,90.3281,89.5942
456.1,560.8,90.3281,89.5945
456.1,560.933,90.3281,89.5674
456.067,560.9,90.3323,89.5745
456.1,560.833,90.3281,89.5887
456.1,560.8,90.3281,89.5928
456.1,560.733,90.3281,89.6059
456.1,560.833,90.3281,89.5874
456.1,560.867,90.3281,89.5816
456.1,560.867,90.3281,89.5816
456.1,560.833,90.3281,89.5887
456.1,560.833,90.3281,89.5873
456.1,560.933,90.3281,89.5674
456.067,560.8,90.3323,89.5931
456.1,560.867,90.3281,89.5816
456.133,560.833,90.3241,89.5887
456.133,560.833,90.3241,89.5874
456.133,565.5,90.3241,88.6829
456.133,560.867,90.3241,89.5816
456.133,560.8,90.3241,89.5931
456.133,560.833,90.3241,89.5887
456.133,560.833,90.3241,89.5873
456.1,560.733,90.3282,89.604
456.167,560.833,90.3201,89.5887
456.167,560.733,90.3201,89.604
456.167,560.833,90.3201,89.5887
456.167,560.833,90.3201,89.5873
456.133,527.533,90.3241,90.0066
456.167,564.7,90.3201,88.8494
456.167,537.333,90.3201,88.5919
456.167,560.867,90.3201,89.5816
456.133,560.867,90.3242,89.5828
456.167,560.833,90.3201,89.5873
456.167,560.9,90.3201,89.5745
456.167,557.7,90.3201,90.1897
456.167,560.833,90.3201,89.5873
456.167,560.833,90.3201,89.5887
456.167,557.8,90.3201,90.1738
456.167,564.667,90.3201,88.8535
456.167,561.5,90.3201,89.4475
456.133,560.8,90.3242,89.5944
456.167,557.8,90.3201,90.1738
456.167,560.833,90.3201,89.5885
456.167,561.2,90.3201,89.5112
456.167,560.9,90.3201,89.576
456.167,560.833,90.3201,89.5887
456.167,560.867,90.3201,89.5816
456.167,560.867,90.3201,89.5803
456.167,560.867,90.3201,89.5815
456.133,564.833,90.3242,88.8205
456.167,560.867,90.3201,89.5828
456.167,560.833,90.3201,89.5872
456.167,560.9,90.3201,89.5757
456.167,560.8,90.3201,89.5942
456.167,560.867,90.3201,89.5816
456.167,560.833,90.3201,89.5875
456.167,560.933,90.3201,89.5674
456.167,527.5,90.3201,90.0104
456.133,564.5,90.3242,88.8837
456.167,527.433,90.3201,90.021
456.167,560.833,90.3201,89.5872
456.167,560.8,90.3201,89.5943
456.167,560.867,90.3201,89.5816
456.167,560.833,90.3201,89.5887
456.167,557.867,90.3201,90.1598
456.167,560.867,90.3201,89.5816
456.167,560.833,90.3201,89.5887
456.133,560.867,90.3242,89.5816
456.167,560.9,90.3201,89.5745
456.167,561.167,90.3201,89.5184
456.167,560.933,90.3201,89.5703
456.167,560.8,90.3201,89.5931
456.167,560.8,90.3201,89.5928
456.167,561.733,90.3201,89.4039
456.167,564.6,90.3201,88.8648
456.133,594.233,90.3242,88.7162
456.167,560.9,90.3201,89.576
456.167,560.867,90.3201,89.5816
456.167,560.867,90.3201,89.5828
456.167,560.767,90.3201,89.5999
456.167,561,90.3201,89.5581
456.167,560.8,90.3201,89.5943
456.167,560.833,90.3201,89.5872
456.167,560.833,90.3201,89.5874
456.133,560.867,90.3242,89.5828
456.167,564.967,90.3201,88.7994
456.167,560.867,90.3201,89.5816
456.167,560.867,90.3201,89.5816
456.167,560.9,90.3201,89.576
456.167,560.933,90.3201,89.5689
456.167,560.967,90.3201,89.5604
456.167,560.867,90.3201,89.5816
456.133,560.867,90.3242,89.5816
456.167,560.833,90.3201,89.5887
456.167,560.867,90.3201,89.5816
456.167,560.867,90.3201,89.5817
456.167,560.9,90.3201,89.5746
456.167,564.867,90.3201,88.8195
456.167,560.867,90.3201,89.5799
456.167,560.933,90.3201,89.5675
456.133,560.833,90.3242,89.5873
456.167,560.867,90.3201,89.5829
456.167,560.833,90.3201,89.5874
456.167,560.867,90.3201,89.5804
456.167,560.867,90.3201,89.5816
456.167,560.867,90.3201,89.5816
456.167,560.867,90.3201,89.5816
