Sarsa,QLearning,Sarsa Error Bar,QLearning Error Bar
3.52957,0.296815,0.0386032,0.0549351
3.57073,0.298365,0.0378576,0.0491688
3.50476,0.320075,0.0342063,0.0507898
3.52762,0.279663,0.0363953,0.0494772
3.4811,0.251956,0.0398695,0.0605503
3.53398,0.20713,0.0393456,0.0751557
3.55007,0.300776,0.0337957,0.0508932
3.46792,0.244549,0.0384722,0.0699344
3.5184,0.324486,0.03568,0.0475132
3.5456,0.361274,0.0407617,0.0461092
3.54377,0.325816,0.0345476,0.046528
3.47796,0.335229,0.0366984,0.0467474
3.55747,0.350956,0.0361234,0.0402655
3.54343,0.291104,0.0345363,0.0511387
3.49713,0.242236,0.0519223,0.0684604
3.55462,0.2935,0.0335972,0.0511806
3.53698,0.311534,0.0348985,0.0554062
3.51986,0.232756,0.0375966,0.0682094
3.56914,0.180473,0.0366784,0.084667
3.5544,0.258235,0.0386176,0.0537881
3.59767,0.301444,0.0350874,0.0543693
3.55745,0.315322,0.0353914,0.0558571
3.4989,0.384186,0.0395977,0.0491846
3.50122,0.261255,0.0364277,0.0516043
3.57341,0.33376,0.0390496,0.0559928
3.57843,0.378812,0.0354344,0.0455068
3.5528,0.367914,0.0371559,0.0496674
3.51004,0.306302,0.0407287,0.0597699
3.55391,0.317531,0.0386785,0.052394
3.61171,0.360585,0.0408756,0.0477316
3.52637,0.362853,0.0364395,0.0547037
3.54362,0.239716,0.0337882,0.070327
3.58538,0.268021,0.035629,0.0622317
3.54451,0.337716,0.0451952,0.0480808
3.53506,0.310912,0.0367991,0.0509941
3.55734,0.342823,0.0347989,0.0559188
3.5647,0.380122,0.0347302,0.0458743
3.58828,0.332906,0.0338292,0.0535692
3.57728,0.361235,0.035325,0.0543646
3.59625,0.326853,0.0335688,0.0605294
3.53001,0.303998,0.0376853,0.0669338
3.59591,0.342146,0.0331616,0.0605293
3.54055,0.315935,0.0373387,0.0598543
3.57511,0.316372,0.0347968,0.0625422
3.52025,0.250302,0.0421665,0.0716255
3.58942,0.342665,0.0325979,0.0651079
3.53167,0.352426,0.034393,0.0594519
3.5723,0.36756,0.0355884,0.0529526
